kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data,flag
PCN0992,37.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.290073,7260.289722,6879.444924,5166.059393,3860.505385,5216.389061,3295.424002,6872.73854,6653.644826,5824.502109,3663.350394,5184.615157,124.0,139.0,130.0,122.0,122.0,109.0,104.0,128.0,119.0,127.0,115.0,155.0,04/08/23 14.17,0.0
ADDI784,51.0,C,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,1.0,0.0,1.0,RITEL,,,9848.724015,7016.951101,10490.51891,8227.414213,15113.06609,12393.24964,7883.182762,1986.799466,16078.23394,2086.659491,7160.571893,15762.70828,0.0,0.0,0.0,0.0,0.0,0.0,7883.182762,2197.710602,16078.23394,2086.659491,7160.571893,15762.70828,0.0,0.0,0.0,706.3559477,1448.45613,2190.556313,0.0,0.0,0.0,0.0,0.0,0.0,152111.1578,98144.50921,73678.9794,147506.1819,236294.5333,284459.3242,158006.6974,79764.5483,87670.55385,142432.2695,227692.3969,296342.6308,14.0,13.0,10.0,15.0,17.0,17.0,46.0,43.0,37.0,42.0,87.0,78.0,04/08/23 14.17,0.0
JBD4108,51.0,B,F,,K,,SUAMI,,1.0,1.0,1.0,0.0,0.0,1.0,CHAIN,,,0.0,0.0,0.0,0.0,0.0,0.0,703.4972441,669.6277278,0.0,254.533099,0.0,396.5126406,0.0,0.0,0.0,0.0,0.0,0.0,703.4972441,669.6277278,0.0,254.533099,0.0,396.5126406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25514.28178,22566.35749,25919.10496,21053.47708,23930.58408,14193.09187,24957.64229,23732.3241,25168.23299,21321.68666,21689.46822,15917.7706,541.0,546.0,670.0,619.0,594.0,335.0,314.0,266.0,303.0,427.0,382.0,222.0,04/08/23 14.17,0.0
BH68321,6.0,L,,,,,,Perantara Moneter (Bank),0.0,0.0,1.0,1.0,1.0,0.0,,,,5302.407324,5322.000876,5330.444455,5334.428472,5035.429054,5392.489359,5259.73158,5327.246415,5348.312992,5341.256187,5359.553782,5389.818054,0.0,0.0,0.0,0.0,0.0,0.0,5259.73158,5327.246415,5348.312992,5341.256187,5359.553782,5389.818054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.561305,0.0,0.0,0.0,0.0,0.0,1766.928079,0.0,3.0,13.0,10.0,15.0,275.0,3.0,0.0,7.0,7.0,7.0,8.0,0.0,04/08/23 14.17,0.0
JFV9470,0.0,K,,,,,,Perdagangan Eceran Furniture,0.0,0.0,0.0,1.0,0.0,0.0,,,,1422.88936,0.0,0.0,0.0,0.0,0.0,2114.872708,1279.039398,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.872708,1279.039398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.200787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
TDA2631,41.0,G,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL,,,5009.852758,4423.208216,5641.246768,9121.96716,17044.34562,14227.82587,53066.96557,45466.99806,23475.15471,71182.2707,132963.7528,114467.1279,0.0,0.0,0.0,3309.694671,3309.694671,3309.694671,53066.96557,45466.99799,23475.15464,66458.57603,128240.0581,109743.4332,678479.1024,678678.1,679127.6367,680726.3836,683868.2142,672947.9703,284163.0138,284163.0138,284163.0138,285733.2863,285733.2863,271672.5439,128250.4991,72505.1376,157447.6657,230667.4109,324682.6728,516701.5589,135550.3752,94579.34175,109740.5497,168885.9289,343179.2977,632564.734,75.0,66.0,69.0,51.0,59.0,22.0,63.0,52.0,42.0,34.0,47.0,18.0,04/08/23 14.17,0.0
SRXF587,24.0,N,M,,B,Usaha Mandiri,ORANG TUA,,0.0,1.0,1.0,0.0,0.0,1.0,,,,270.3586551,0.0,0.0,0.0,0.0,0.0,0.0,1442.48151,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.48151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.799845,1343.452193,258.7362205,0.0,1008.838653,1920.731299,0.0,4174.945163,219.0320585,0.0,197.8252953,804.0222863,32.0,20.0,19.0,12.0,28.0,29.0,13.0,16.0,18.0,16.0,24.0,25.0,04/08/23 14.17,0.0
AKD5443,36.0,I,M,,K,Karyawan Usaha Negara,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
KMW5691,43.0,I,F,,B,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,5282.844356,5374.515156,4700.931119,15147.84562,16777.50425,13350.16943,5261.878677,5286.1527,5433.50142,1801.169026,21121.69102,13503.60449,0.0,0.0,0.0,0.0,0.0,0.0,5261.878677,5286.1527,5433.50142,1801.169026,21121.69102,13503.60449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21676.65297,1187.942406,0.0,0.0,0.0,2013.558928,2283.770963,8830.575238,12310.70599,0.0,0.0,2.0,8.0,3.0,2.0,0.0,0.0,4.0,5.0,14.0,2.0,04/08/23 14.17,0.0
SHQD259,38.0,E,F,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7746.014693,7746.014693,7746.014693,7746.014693,7746.014693,7756.726026,0.0,0.0,0.0,0.0,0.0,0.0,32.43546119,0.0,0.0,0.0,0.0,298.6761108,55.06369516,0.0,0.0,0.0,0.0,308.7297525,47.0,49.0,57.0,39.0,45.0,62.0,31.0,35.0,39.0,25.0,32.0,36.0,04/08/23 14.17,0.0
RGDL878,0.0,I,,,,,,Jasa Kegiatan Lainnya,1.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
WBR7064,49.0,Q,M,,K,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AQSY323,1.0,Q,,,,,,Perd. Eceran Alat Rumah Tangga,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AAJB274,36.0,N,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,257.6615129,1777.579331,0.0,0.0,0.0,0.0,1320.688864,0.0,0.0,0,0.0,0.0,0.0,357.8644544,0.0,0.0,0.0,0.0,1320.688864,0.0,0.0,0.0,0.0,0.0,985.4654809,1120.113822,1251.960489,1381.063695,1507.480526,1631.266943,0.0,0.0,0.0,0.0,0.0,0.0,48396.24789,55971.67267,40142.33893,17011.67829,9148.59955,17687.06384,50886.03107,56164.49796,40132.9311,17064.72954,9149.499086,17687.085,187.0,203.0,182.0,112.0,90.0,137.0,39.0,41.0,40.0,29.0,25.0,42.0,04/08/23 14.17,0.0
DW83044,35.0,L,M,,K,Pedagang,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,1219.750645,0.0,0.0,0.0,0.0,0.0,16.55665073,2123.863751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.975394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.6241704,7444.936839,3106.046907,3375.39065,253.7035996,625.3394966,542.3664229,6953.918659,998.739806,6482.450576,80.52123172,84.48565804,52.0,59.0,49.0,37.0,53.0,24.0,38.0,47.0,47.0,51.0,42.0,34.0,04/08/23 14.17,0.0
CL21530,0.0,M,,,,,,Bahan Mentah,0.0,1.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
HBQ8369,25.0,Q,F,,B,,SUAMI,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
GF95064,3.0,M,,,,,,Real Estate Gedung Perkantoran,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ATFZ602,38.0,I,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MEWV608,23.0,G,F,,B,Mahasiswa Diploma / S1 / S2,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,5056.222507,0.0,0.0,0.0,0.0,0.0,2229.035461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.035461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.400591,6542.776434,5194.849058,0.0,0.0,0.0,3453.364103,3159.881046,5417.020951,0.0,0.0,0.0,31.0,32.0,13.0,0.0,0.0,0.0,17.0,14.0,7.0,0.0,0.0,0.0,04/08/23 14.17,0.0
KAS4659,62.0,X,M,,K,Pedagang,,,1.0,1.0,1.0,1.0,1.0,1.0,RITEL,,,3939.816746,4593.768423,4759.448733,3371.348617,0.0,7102.601641,2738.520711,7132.012444,2393.481609,8230.926631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738.520711,7132.012444,2393.481609,8230.926631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10220.98709,0.0,15908.27538,6195.47815,374.0987205,17540.06779,5827.49536,3822.054626,10070.83036,15219.75876,167.637725,14939.64343,15.0,9.0,14.0,9.0,14.0,14.0,2.0,1.0,3.0,5.0,22.0,14.0,04/08/23 14.17,1.0
MMEY154,2.0,H,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,0.0,1.0,0.0,0.0,RITEL,,,19615.86063,16981.38646,15691.92631,10861.55333,8433.338158,4715.134459,17945.48256,16240.30069,17574.01751,10397.16184,9748.673861,4463.394334,0.0,0.0,0.0,0.0,0.0,0.0,17945.48256,16240.30069,17574.01751,10397.16184,9748.673861,4463.394334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.950436,1235.646794,181.5672103,152.3579162,137.8618532,208.5085771,3938.132312,0.0,7358.422877,800.8458943,5423.141381,1099.941156,12.0,9.0,4.0,4.0,4.0,6.0,7.0,7.0,21.0,5.0,12.0,9.0,04/08/23 14.17,0.0
MYJ4140,41.0,N,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.78655793,206.8773903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
DJT5237,13.0,I,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,23095.61757,23152.88349,23034.42683,23017.51915,23002.29018,22984.88726,23084.16437,23161.91585,23046.87064,23030.79738,23014.19959,22998.14778,0.0,0.0,0.0,0.0,0.0,0.0,23084.16437,23161.91585,23046.87064,23030.79738,23014.19959,22998.14778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
YW14453,24.0,B,F,,B,,,,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,4132.73314,3777.829438,2857.282153,938.1209625,0.0,0.0,4365.042407,4732.18428,3695.06153,3162.922385,0.0,0.0,2101.185602,2101.185602,2101.185602,2101.185602,0.0,0.0,849.8568054,1216.998678,179.875928,0.0,0.0,0.0,2101.185602,2101.185602,2101.185602,2101.185602,0.0,0.0,2101.185602,2101.185602,2101.185602,2101.185602,0.0,0.0,29537.60004,14977.44277,10487.63933,3805.769404,0.0,0.0,29929.54492,16014.56552,11019.77847,8373.411347,0.0,0.0,219.0,204.0,171.0,28.0,0.0,0.0,591.0,471.0,308.0,84.0,0.0,0.0,04/08/23 14.17,0.0
DEF3232,34.0,B,F,,K,Pedagang,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.5726378,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.72224409,0.0,0.0,0.0,0.0,17673.45782,17771.88301,17870.30821,17968.73341,18067.15861,18131.27629,0.0,0.0,0.0,0.0,0.0,0.0,34284.36572,53772.59424,52022.88486,58211.56755,49640.31336,59643.9258,32994.44355,54578.44137,52768.89398,57496.39483,49504.07403,58684.41767,759.0,908.0,775.0,784.0,808.0,694.0,359.0,454.0,438.0,462.0,432.0,449.0,04/08/23 14.17,0.0
NWR8013,25.0,R,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,1.0,RITEL,,,3274.980077,18679.08473,0.0,0.0,0.0,0.0,7376.419418,1587.799789,0.0,0,0.0,1080.833451,0.0,0.0,0.0,0.0,0.0,0.0,7376.419418,1587.799789,0.0,0.0,0.0,1080.833451,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,174345.2801,66200.77639,59924.35418,8220.627672,3558.373594,6890.752868,2028.28016,74572.68834,62120.29232,8807.986994,3311.854963,4605.281355,4049.10194,284.0,319.0,335.0,154.0,160.0,117.0,111.0,47.0,39.0,27.0,27.0,31.0,04/08/23 14.17,0.0
SLQE312,57.0,E,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
FBS7190,38.0,E,M,,K,Karyawan,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
RGN6403,39.0,B,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,603.4580097,0.0,0.0,0.0,0.0,0,11.52909168,850.6177447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52909168,850.6177447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.595121,2583.219066,774.5612345,3432.948819,0.0,0.0,818.5792323,1814.323256,0.0,5514.6366,4.0,7.0,34.0,42.0,13.0,28.0,17.0,19.0,39.0,49.0,33.0,27.0,04/08/23 14.17,0.0
REGW119,1.0,S,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MZ98758,39.0,G,M,,K,Pedagang,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
YR33054,33.0,R,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,16.0,19.0,10.0,7.0,9.0,12.0,8.0,11.0,14.0,6.0,04/08/23 14.17,0.0
ZE77879,38.0,K,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SJTA460,63.0,H,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
KMA7305,3.0,L,,,,,PEMERINTAH,Jasa Kesehatan Hewan,0.0,0.0,1.0,0.0,0.0,0.0,,,,4743.620446,0.0,0.0,0.0,0.0,0.0,6715.040846,2944.649536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6715.040846,2944.649536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.01631,2329.900309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
EU09451,56.0,K,F,,K,ASN,,,1.0,1.0,1.0,0.0,1.0,0.0,RITEL,,,14766.93672,15032.81399,15444.44522,14929.44101,15005.47956,15655.5488,14680.1302,14836.83844,15678.46358,14956.43933,14916.04717,15529.89461,14615.2713,14615.2713,14615.2713,14615.2713,14615.2713,14615.2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.4713864,0.0,0.0,0.0,0.0,0.0,1070.495641,0.0,0.0,0.0,3.0,7.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
HTD4739,69.0,I,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
CI56965,1.0,I,,,,,,Jasa Kegiatan Lainnya,1.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,3889.578708,3145.307157,0.0,1162.779883,274.5890157,0.0,1483.811375,12449.11727,0,8680.502531,4592.871274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.811375,12449.11727,0.0,8680.502531,4592.871274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.660503,38312.42836,26417.63048,11883.08999,22522.19882,7298.893701,976.8555962,27347.12247,39138.97089,2930.364314,26609.83008,13098.05695,23.0,93.0,55.0,31.0,33.0,24.0,1.0,7.0,7.0,0.0,2.0,2.0,04/08/23 14.17,0.0
